gene_id (Stringtie_gtf)	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DG1	DG2	DG3	S1	S2	S3	S4
MSTRG.38196_jg11756	308.9020897	-2.149382565	0.305054608	-7.045894433	1.84E-12	3.66E-11	587.4292144	468.5846883	605.9001081	170.2296963	92.98276757	109.9315717	127.2565814
MSTRG.13245_jg20721	344.3658997	2.716314086	0.385956746	7.037871761	1.95E-12	3.87E-11	57.64956758	95.06430578	93.87184774	339.1697737	650.879373	706.2584935	467.6679366
MSTRG.2501_jg26608	36998.94422	-3.290962469	0.467796373	-7.035032031	1.99E-12	3.95E-11	73054.92357	84184.30827	70700.86219	14911.86347	4350.952262	6424.774401	5364.925377
MSTRG.17649_jg10987.1	142.6330133	-2.91160741	0.414267912	-7.028319893	2.09E-12	4.14E-11	381.6798957	229.8011171	237.2397606	21.92352149	49.16330239	40.44652166	38.17697442
MSTRG.27218_jg17410	23377.72326	-2.857464251	0.406577015	-7.028100814	2.09E-12	4.14E-11	50488.09974	42823.84987	44904.87844	2895.194456	6580.401149	9406.409011	6545.230169
MSTRG.27217_jg17409	865.3905014	-3.143559739	0.447323721	-7.027482759	2.10E-12	4.16E-11	1968.036962	1679.718915	1616.302542	109.6176075	361.2433959	169.0457187	153.7683692
MSTRG.16555_jg2706	66.79530038	9.531077432	1.356511538	7.026167612	2.12E-12	4.20E-11	0	0	0	65.77056448	68.40111637	170.082809	163.3126128
MSTRG.29105_jg8881	4758.07192	2.930982574	0.417236622	7.024749076	2.14E-12	4.23E-11	1050.613671	904.2337117	1027.470043	7599.724245	12106.9976	7007.619149	3609.845025
MSTRG.32275_jg29368	319.8118866	11.78959471	1.678306004	7.024699118	2.15E-12	4.23E-11	0	0	0	234.7106419	1633.076653	341.2027083	29.69320232
MSTRG.12532_genb_34486	44.94505762	8.95945743	1.275969176	7.021687985	2.19E-12	4.32E-11	0	0	0	67.06018339	75.88248848	99.56066869	72.11206278
MSTRG.23247_jg13225	476.3706311	4.30349555	0.612999143	7.02039407	2.21E-12	4.36E-11	52.67977727	40.4210434	29.01493476	1650.712207	636.9853962	280.0143807	644.766679
MSTRG.33749_jg30901	1031.379899	-2.945069868	0.419580966	-7.019074053	2.23E-12	4.40E-11	1972.012794	1750.83001	2430.427476	442.3392866	165.6589537	176.3053508	282.0854221
MSTRG.473_jg15841	146.8174083	-3.525972406	0.502381544	-7.018515013	2.24E-12	4.41E-11	281.2901314	363.0408528	277.348641	10.31695129	20.30658142	41.48361195	33.93508837
MSTRG.25550_jg36736.1	844.2911124	-2.787950968	0.397371111	-7.015988051	2.28E-12	4.49E-11	1484.973344	1510.549363	1958.508096	179.2570287	381.5499773	250.9758523	144.2241256
MSTRG.5248_jg14088	2604.182179	-2.089990298	0.297903609	-7.015659545	2.29E-12	4.50E-11	5192.436914	4280.139374	4410.270083	670.6018339	1121.137048	1269.398526	1285.291472
MSTRG.26617_jg16822	288.3697787	3.879329127	0.552968932	7.015455849	2.29E-12	4.50E-11	18.88520317	47.90642181	30.72169562	266.9511146	643.3980009	277.9402001	732.7858145
MSTRG.33696_jg30850	147.2972564	4.642377263	0.661778861	7.014997809	2.30E-12	4.52E-11	1.987916123	15.71929466	11.94732608	118.6449398	330.24914	281.051471	271.480707
MSTRG.33754_jg30905	86.29319337	9.900505108	1.413133117	7.006066867	2.45E-12	4.80E-11	0	0	0	41.26780516	131.4583955	247.8645814	183.4615715
MSTRG.34625_jg31738	241.8190042	2.833630262	0.404464457	7.005882005	2.45E-12	4.81E-11	25.8429096	68.11694351	66.56367385	315.9566333	377.2749075	416.9103001	422.0676616
MSTRG.25038_jg36237	110.2070566	10.25294628	1.463669333	7.004960783	2.47E-12	4.84E-11	0	0	0	78.66675359	375.1373726	257.1983941	60.44687616
MSTRG.10323_jg24901	87.46733509	-7.228305208	1.032242614	-7.002525481	2.51E-12	4.92E-11	224.6345219	230.549655	151.9017172	0	0	5.185451494	0
MSTRG.8050_jg6299	147.6717295	5.923350546	0.845918501	7.002270953	2.52E-12	4.92E-11	0	10.47952977	1.706760868	157.3335072	328.1116051	211.566421	324.5042825
MSTRG.18347_jg22732	1730.548578	5.529994783	0.789827608	7.001521253	2.53E-12	4.95E-11	34.78853216	86.83038953	71.68395645	1049.749794	539.7275589	4988.404337	5342.655475
MSTRG.27311_genb_29226	199.9941144	-3.823885214	0.546254608	-7.000188479	2.56E-12	4.99E-11	357.8249022	448.3741666	473.6261409	19.34428367	10.68767443	48.74324405	41.35838895
MSTRG.23139_jg13121	107.2987479	8.392489423	1.199052465	6.999267894	2.57E-12	5.02E-11	0	1.497075682	0	324.9839657	115.4268839	115.1170232	194.0662866
MSTRG.9813_genb_8161	92.66725456	-2.967891324	0.42447409	-6.991925759	2.71E-12	5.28E-11	252.4653477	158.6900223	143.3679129	19.34428367	18.16904654	28.00143807	28.63273081
MSTRG.26168_jg37328	571.5557704	4.742394965	0.678331557	6.991263953	2.72E-12	5.30E-11	23.85499348	44.91227045	40.1088804	301.7708253	1999.663887	1134.576787	456.00275
MSTRG.25405_jg36595	624.9124221	2.187116026	0.313036566	6.986774918	2.81E-12	5.47E-11	166.9849544	227.5555036	223.5856737	1026.536653	1130.755955	997.6808675	601.287347
MSTRG.13470_jg20937	5196.068259	-7.009149825	1.00372246	-6.983155306	2.89E-12	5.61E-11	3479.847174	25296.08779	7223.865374	105.7487507	185.9655351	77.78177241	3.181414535
MSTRG.14162_jg21592	1198.601908	2.434057988	0.348625113	6.981877947	2.91E-12	5.66E-11	410.5046795	337.5905662	274.7884997	1102.624169	1898.130979	1854.317454	2512.257011
MSTRG.8906_jg7109	7828.039294	-3.075061643	0.440479411	-6.981169977	2.93E-12	5.68E-11	12594.4426	20015.90186	14699.47798	3395.566594	1472.761537	1372.070465	1246.054026
MSTRG.1407_jg7745.1	149.3040939	2.763648664	0.395907769	6.980536575	2.94E-12	5.70E-11	47.70998696	27.69590011	29.01493476	241.1587364	253.2978841	291.422374	154.8288407
MSTRG.14226_jg21655	5937.510282	4.718346671	0.676051472	6.979271348	2.97E-12	5.75E-11	461.1965406	372.7718447	317.4575214	1507.564507	10305.05569	17792.32117	10806.2047
MSTRG.27137_jg17327.1	114.6111931	2.66059817	0.38123877	6.978823717	2.98E-12	5.76E-11	31.80665797	26.19882443	27.30817389	121.2241777	240.4726748	187.7133441	167.5544988
MSTRG.24767_jg35996	1112.052649	2.969903745	0.425570033	6.978648671	2.98E-12	5.77E-11	163.0091221	228.3040414	288.4425867	2728.833616	1291.071072	2031.659895	1053.048211
MSTRG.27299_jg17490	32.71879066	-8.546910289	1.22495982	-6.977298482	3.01E-12	5.82E-11	76.53477075	68.86548135	83.63128253	0	0	0	0
MSTRG.25901_jg37075	936.1491331	3.715912944	0.5325916	6.977040094	3.01E-12	5.83E-11	72.5589385	157.1929466	123.7401629	1043.301699	2830.09619	1575.340164	750.8138302
MSTRG.30006_jg9744	365.914411	11.98392007	1.717653954	6.976911762	3.02E-12	5.83E-11	0	0	0	14.18580802	232.9913027	881.526754	1432.697012
MSTRG.21977_jg28135	460.3656892	2.087490364	0.299475432	6.970489537	3.16E-12	6.09E-11	133.1903803	190.1286116	159.5821412	697.683831	525.8335821	908.4911018	607.6501761
MSTRG.26447_jg16655	358.0673701	2.999079317	0.43039607	6.968184711	3.21E-12	6.18E-11	78.52268687	66.61986783	69.97719559	422.9950029	426.4382099	437.6521061	1004.266521
MSTRG.8517_jg6741	106.9756382	-2.926194348	0.419932481	-6.968249618	3.21E-12	6.18E-11	201.7734865	226.8069658	209.0782063	12.89618911	36.33809307	28.00143807	33.93508837
MSTRG.8317_jg6547	1249.452888	2.614299684	0.37529535	6.965979422	3.26E-12	6.27E-11	251.4713896	277.7075389	424.9834561	2749.467519	1582.844584	2191.371801	1268.323928
MSTRG.25005_jg36205	609.8356302	5.248518156	0.753693055	6.963734272	3.31E-12	6.36E-11	19.87916123	21.70759738	40.96226083	1762.909052	487.3579542	205.3438792	1730.689507
MSTRG.16863_jg10245	42.87073226	-8.936283	1.283348056	-6.963257518	3.32E-12	6.38E-11	147.1057931	95.81284362	57.17648908	0	0	0	0
MSTRG.404_jg15778	2754.132319	-2.23073015	0.320367614	-6.963032631	3.33E-12	6.39E-11	5639.718042	4334.782636	5039.211463	1209.662539	796.2317453	776.7806338	1482.539173
MSTRG.8166_jg6412	872.3378725	2.574422905	0.369742055	6.962753813	3.34E-12	6.39E-11	214.6949413	327.8595743	139.9543912	1217.400252	1037.773188	1552.524177	1616.158584
MSTRG.890_genb_28861.1	112.4940774	10.2814476	1.476675347	6.96256467	3.34E-12	6.40E-11	0	0	0	422.9950029	121.8394885	198.0842471	44.53980348
MSTRG.10681_jg3055	2772.064128	-2.597203987	0.373144973	-6.960308125	3.40E-12	6.49E-11	4372.421513	6873.822992	4653.483506	1386.34033	793.025443	668.9232428	656.4318656
MSTRG.15728_jg1916	107.2482684	4.01619948	0.57761079	6.953124061	3.57E-12	6.83E-11	12.9214548	13.47368113	6.827043472	300.4812063	157.1088142	89.1897657	170.7359134
MSTRG.19456_jg23786	547.9571682	3.233113494	0.465012931	6.952738905	3.58E-12	6.84E-11	76.53477075	116.0233653	90.458326	1520.460696	734.2432336	848.3398645	449.6399209
MSTRG.25736_jg36915	80.52922988	-9.847137789	1.416604487	-6.951225895	3.62E-12	6.90E-11	66.59519013	398.9706692	98.13874991	0	0	0	0
MSTRG.3225_jg27290	396.2150714	3.534504267	0.50851806	6.950597318	3.64E-12	6.93E-11	44.72811277	47.90642181	75.95085862	331.4320602	626.2977218	1163.615315	483.5750093
MSTRG.7938_genb_17278	56.53049913	9.288722528	1.336673904	6.949131349	3.68E-12	7.00E-11	0	0	0	121.2241777	146.4211397	58.07705674	69.99111976
MSTRG.21809_jg27976	1358.789875	2.063584039	0.297150958	6.944564647	3.80E-12	7.21E-11	483.063618	360.7952393	603.3399668	2072.417591	2187.766957	1447.778057	2356.367699
MSTRG.35444_jg18202	611.9815354	4.514213457	0.650637636	6.938137618	3.97E-12	7.54E-11	44.72811277	54.64326238	36.69535866	1051.039413	339.868047	532.0273233	2224.869231
MSTRG.20915_jg33283	3159.122652	3.893866669	0.561409506	6.935875917	4.04E-12	7.65E-11	300.1753346	348.8186338	413.03613	8849.36497	5748.900078	5053.741026	1399.822395
MSTRG.11459_jg33860	65.76548343	-9.554547302	1.377917924	-6.934046751	4.09E-12	7.74E-11	56.65560951	109.2865248	294.4162497	0	0	0	0
MSTRG.33192_jg30234	85.53926821	5.04003411	0.727019893	6.932456949	4.14E-12	7.81E-11	0	3.742689204	9.387184774	114.7760831	138.9397676	141.0442806	190.8848721
MSTRG.1841_jg8159	15007.81189	-4.757312143	0.686304008	-6.931785459	4.16E-12	7.85E-11	29374.4426	31592.03957	39152.24093	1462.427845	2414.345655	856.6365868	202.5500587
MSTRG.18305_jg22693	1273.188977	2.264034177	0.326903769	6.925690035	4.34E-12	8.18E-11	399.5711408	474.5729911	329.4048475	1352.810238	2313.881515	1524.522739	2517.559368
MSTRG.7266_jg5546	91.45129277	9.983983212	1.441685685	6.925214917	4.35E-12	8.20E-11	0	0	0	45.1366619	307.8050237	101.6348493	185.5825145
MSTRG.25352_jg36541	76.04623595	-9.764441555	1.409978407	-6.925241911	4.35E-12	8.20E-11	99.39580616	369.7776934	63.15015211	0	0	0	0
MSTRG.32948_jg30011	422.7952985	-4.87433626	0.704205431	-6.921753289	4.46E-12	8.40E-11	571.5258854	1564.444087	694.6516733	46.42628081	10.68767443	12.44508359	59.38640465
MSTRG.36000_jg18736	547.7808419	3.403349853	0.491972979	6.917757685	4.59E-12	8.62E-11	75.54081268	92.81869226	85.3380434	824.0664844	1042.048257	334.9801665	1379.673437
MSTRG.1014_jg16358	120.0298115	3.704455749	0.535757572	6.91442537	4.70E-12	8.81E-11	8.945622555	12.72514329	23.89465215	207.6286447	272.5356981	209.4922404	104.9866796
MSTRG.27946_jg4135	290.1829482	3.636378635	0.526705871	6.904002473	5.06E-12	9.46E-11	53.67373533	24.70174875	37.5487391	354.6452006	827.2260012	486.3953502	247.0898622
MSTRG.38618_jg12152	1870.972443	-3.278959762	0.475131928	-6.901156439	5.16E-12	9.63E-11	5581.074516	2857.168938	3076.436464	545.5087995	227.6474654	242.6791299	566.2917872
MSTRG.21396_jg27584	495.0763411	2.011816201	0.291629383	6.898537392	5.25E-12	9.81E-11	186.8641156	223.0642766	133.1273477	902.7332379	720.3492568	597.3640121	702.0321406
MSTRG.1831_jg8148	1293.477149	2.722265241	0.395140688	6.889356939	5.60E-12	1.04E-10	318.0665797	321.8712715	284.1756845	1034.274367	3099.425586	2039.956618	1956.569939
MSTRG.24700_jg35935	118.4346766	-4.515180287	0.655470784	-6.888453909	5.64E-12	1.05E-10	114.3051771	479.812756	189.4504563	6.448094557	14.96274421	14.51926418	9.544243604
MSTRG.16639_jg2790	315.8964982	7.359247537	1.068468714	6.887658423	5.67E-12	1.06E-10	0	9.730991931	0	403.6507193	245.816512	631.587992	920.489272
MSTRG.21424_genb_26899	108.5783744	10.23127849	1.485902496	6.885565182	5.76E-12	1.07E-10	0	0	0	114.7760831	428.5757448	172.1569896	44.53980348
MSTRG.20904_jg33273	2000.009425	14.43422413	2.096682244	6.884316482	5.81E-12	1.08E-10	0	0	0	81.24599141	6601.776498	6359.437713	957.6057749
MSTRG.32401_jg29492	241.7714789	5.432821781	0.789405043	6.882172629	5.89E-12	1.10E-10	0	15.71929466	12.80070651	291.453874	532.2461868	551.732039	288.4482511
MSTRG.19795_jg32221	1194.042412	2.75337651	0.400162669	6.8806431	5.96E-12	1.11E-10	264.3928444	352.561323	219.3187715	3035.762917	1510.168397	1769.27605	1206.81658
MSTRG.30484_jg267	4746.488611	-2.535139071	0.368524595	-6.879158426	6.02E-12	1.12E-10	12028.88046	6423.203212	8560.259133	1263.826533	1906.681119	2019.214812	1023.355009
MSTRG.32539_jg29623	41.51466282	-8.163969821	1.186793166	-6.879016543	6.03E-12	1.12E-10	105.3595545	110.7836004	73.39071732	0	1.068767443	0	0
MSTRG.25130_jg36326	3797.039826	-4.91667625	0.714891898	-6.877510103	6.09E-12	1.13E-10	8218.045254	9260.910166	7976.546916	285.0057794	666.9108847	91.2639463	80.59583488
MSTRG.26184_jg37342	1029.342414	2.775525669	0.403762765	6.874149642	6.24E-12	1.16E-10	140.1480867	332.3508013	238.0931411	2197.510625	1170.30035	1284.95488	1842.039016
MSTRG.34616_jg31728	41.77896133	5.011911931	0.72953457	6.870012934	6.42E-12	1.19E-10	0	3.742689204	2.560141302	82.53561033	56.6446745	66.37377913	80.59583488
MSTRG.8799_jg7009	598.9906314	4.513627135	0.657261152	6.867326816	6.54E-12	1.21E-10	50.69186114	43.41519477	39.25549996	444.9185244	2292.506166	387.8717718	934.2754017
MSTRG.15392_jg1605	93.62061051	10.01768294	1.459061473	6.865840218	6.61E-12	1.22E-10	0	0	0	67.06018339	104.7392094	95.41230749	388.1325732
MSTRG.6916_genb_18278	201.2751609	3.536969558	0.515161541	6.865748456	6.61E-12	1.22E-10	47.70998696	25.45028659	12.80070651	210.2078825	416.8193029	317.3496314	378.5883296
MSTRG.22185_genb_27652.1	49.63221753	9.103055147	1.326031685	6.864885091	6.65E-12	1.23E-10	0	0	0	50.29513754	71.6074187	109.9315717	115.5913948
MSTRG.33646_jg30802	7804.92386	4.700147985	0.684925085	6.862280393	6.78E-12	1.25E-10	314.0907475	920.7015442	296.976391	7237.34133	7244.105731	7858.033194	30763.21808
MSTRG.336_jg15712	260.2912293	11.49213502	1.674871206	6.861503724	6.81E-12	1.25E-10	0	0	0	1317.990527	358.0370935	108.8944814	37.1165029
MSTRG.5354_jg14185	3765.346209	4.932927244	0.719481447	6.856225782	7.07E-12	1.30E-10	228.6103542	143.7192654	259.4276519	776.3505846	6565.438405	10791.96165	7591.915551
MSTRG.20490_jg32881	419.0081138	4.254971254	0.620727044	6.854818543	7.14E-12	1.31E-10	6.957706432	66.61986783	36.69535866	815.039152	616.6788148	717.6664868	673.3994098
MSTRG.1570_jg7895	372.1614148	25.20266801	3.67821747	6.851870021	7.29E-12	1.34E-10	0	0	0	914.3398081	1690.790095	0	0
MSTRG.40_jg15436	336.178999	3.560914748	0.520118778	6.846349139	7.58E-12	1.39E-10	21.86707736	69.6140192	48.64268474	357.2244384	824.0196988	656.4781592	375.4069151
MSTRG.4114_jg25571	43.36497473	-8.227848505	1.201888312	-6.845767966	7.61E-12	1.39E-10	89.45622555	136.233887	76.80423906	0	0	0	1.060471512
MSTRG.34549_jg31659	171.8415118	4.615025602	0.674224358	6.844940483	7.65E-12	1.40E-10	6.957706432	15.71929466	12.80070651	638.3613611	198.7907445	168.0086284	162.2521413
MSTRG.20822_jg33192.2	41.39194881	8.839740973	1.291808566	6.842918684	7.76E-12	1.42E-10	0	0	0	70.92904012	96.1890699	64.29959853	58.32593313
MSTRG.886_jg16234	13165.39218	3.119014624	0.45582661	6.842546176	7.78E-12	1.42E-10	2049.541523	3219.461253	2054.086705	33399.84018	24002.37924	17820.32261	9612.113781
MSTRG.338_jg15714	1287.497658	4.523679759	0.661196294	6.841659278	7.83E-12	1.43E-10	90.45018361	107.0409112	87.04480427	1292.198149	4998.625333	1827.353107	609.7711191
MSTRG.31208_jg945	3005.216607	3.642002781	0.532434897	6.84027813	7.90E-12	1.44E-10	394.6013505	342.8303311	454.8517713	1488.220224	8001.861848	5892.747078	4461.403649
MSTRG.23568_jg13524	2140.776859	3.877711825	0.566979069	6.839250405	7.96E-12	1.45E-10	172.9487027	313.6373553	240.6532824	1232.875679	2327.775492	4396.225777	6301.321722
MSTRG.17999_jg11324	560.5436084	6.121665305	0.89516286	6.838605108	8.00E-12	1.46E-10	0	20.2105217	21.33451085	738.9516362	1545.437723	1187.468392	410.402475
MSTRG.31422_jg1161	380.4069393	12.03990737	1.761747436	6.834071172	8.25E-12	1.50E-10	0	0	0	128.9618911	1887.443305	19.70471568	626.7386633
MSTRG.29309_jg9075	51.12083569	9.145298688	1.338292946	6.833555177	8.28E-12	1.50E-10	0	0	0	52.87437537	132.527163	65.33668883	107.1076227
MSTRG.10265_jg24843	179.4782257	-2.1445139	0.313881309	-6.832244673	8.36E-12	1.52E-10	342.9155313	309.8946661	313.1906193	46.42628081	90.84523269	77.78177241	75.29347732
MSTRG.34284_jg31410	71.85811692	9.636510841	1.410645673	6.831276645	8.42E-12	1.53E-10	0	0	0	46.42628081	96.1890699	242.6791299	117.7123378
MSTRG.16394_jg2549	452.0781404	2.914260295	0.426713011	6.829555748	8.52E-12	1.54E-10	57.64956758	113.029214	115.2063586	817.6183898	628.4352567	427.2812031	1005.326993
MSTRG.31418_jg1157	65.68663514	-9.553224177	1.399766051	-6.824872034	8.80E-12	1.59E-10	37.77040634	234.2923442	187.7436955	0	0	0	0
MSTRG.37278_jg19914	101.8280697	4.051896612	0.593720012	6.824591612	8.82E-12	1.59E-10	10.93353868	9.730991931	10.24056521	68.3498023	137.8710002	209.4922404	266.1783494
MSTRG.29154_jg8929	1181.611578	-2.051062828	0.300637587	-6.822376566	8.95E-12	1.62E-10	1881.562611	2012.818254	2363.863802	435.891192	347.3494191	674.1086943	555.687072
MSTRG.9120_jg7318	698.6175801	-3.619333434	0.530631451	-6.820804589	9.05E-12	1.63E-10	816.0395686	2328.701223	1267.269944	77.37713468	92.98276757	216.7518725	91.20054999
MSTRG.27200_jg17391	9577.289399	-3.693710003	0.541561934	-6.820475682	9.07E-12	1.64E-10	17548.32958	16892.25345	26337.02695	2612.767914	2114.022003	940.6409011	595.9849895
MSTRG.32396_jg29487	599.778627	3.972132934	0.582714458	6.816602674	9.32E-12	1.68E-10	97.40789004	63.62571647	30.72169562	506.8202322	747.0684429	854.5624062	1898.244006
MSTRG.16495_jg2649	2207.065634	4.415282847	0.647876924	6.815002481	9.43E-12	1.70E-10	101.3837223	178.1520061	244.9201846	1499.826794	2803.377004	2111.515848	8510.28388
MSTRG.9364_jg23991	1496.486899	3.950067759	0.579607191	6.815077217	9.42E-12	1.70E-10	144.1239189	219.3215874	121.1800216	2173.007866	4526.230123	2547.093774	744.4510011
MSTRG.20488_jg32879	171.2131325	3.774224458	0.553916388	6.813707886	9.51E-12	1.71E-10	26.83686766	26.94736227	8.53380434	255.3445444	355.8995586	376.4637785	148.4660116
MSTRG.20096_jg32512	1050.51919	4.996642362	0.733384747	6.813125555	9.55E-12	1.71E-10	46.7160289	67.36840567	54.61634777	247.606831	1502.687025	1752.682605	3681.957088
MSTRG.17834_jg11159	498.041591	2.205448247	0.323722321	6.81277781	9.57E-12	1.72E-10	134.1843383	160.1870979	192.8639781	1060.066745	627.3664893	572.473845	739.1486435
MSTRG.21740_jg27915	949.8657977	3.572034077	0.524412893	6.811491722	9.66E-12	1.73E-10	46.7160289	190.1286116	157.0219999	1582.362404	2320.29412	1251.767991	1100.769429
MSTRG.20889_jg33258	1890.938779	2.844509408	0.417702825	6.809887891	9.77E-12	1.75E-10	376.7101054	413.941426	460.8254343	1272.853865	3960.852145	3320.763137	3430.62534
MSTRG.23377_jg13345.1	1188.427631	3.697286004	0.542929924	6.809877009	9.77E-12	1.75E-10	107.3474707	116.0233653	231.2660976	2067.259115	2818.339748	2309.600096	669.1575238
MSTRG.19011_jg23366	500.7777791	2.079873754	0.305661798	6.804493607	1.01E-11	1.81E-10	170.9607866	212.5847468	144.2212933	950.4491377	527.971117	716.6293965	782.6279755
MSTRG.17608_jg10945	475.0610658	-3.611293285	0.530849092	-6.802862322	1.03E-11	1.83E-10	1030.73451	1046.455901	921.6508687	32.24047278	53.43837217	86.0784948	154.8288407
MSTRG.36453_jg19115.1	689.5512217	3.807528791	0.559735952	6.802365972	1.03E-11	1.84E-10	108.3414287	61.38010295	75.95085862	941.4218053	1976.151003	1281.843609	381.7697442
MSTRG.25497_jg36683	959.7588203	-2.453319554	0.360836557	-6.798977279	1.05E-11	1.88E-10	1476.027722	1579.414844	2346.796193	460.3939514	218.0285584	268.6063874	369.044086
MSTRG.20449_jg32839	11385.26465	-2.571415991	0.378299039	-6.797310395	1.07E-11	1.90E-10	20667.36998	24342.45058	20085.16189	3242.101943	5762.794055	3536.477919	2060.496147
MSTRG.3385_jg27445	1889.748342	2.238694926	0.329452579	6.795196245	1.08E-11	1.93E-10	523.8158985	562.9004563	727.0801298	2281.335854	4245.144285	2717.176583	2170.785184
MSTRG.2527_jg26632	230.2200426	-2.190259302	0.322461273	-6.792317356	1.10E-11	1.96E-10	310.1149152	471.5788397	465.0923365	105.7487507	66.26358149	105.7832105	86.95866395
MSTRG.33599_jg30753	7688.338988	-5.564747633	0.819265688	-6.792360177	1.10E-11	1.96E-10	19819.52375	17962.66257	14562.08373	28.37161605	196.6532096	571.4367547	677.6412959
MSTRG.32917_jg29980	1165.57723	5.173895214	0.76208991	6.789087672	1.13E-11	2.01E-10	40.75228053	68.86548135	56.32310864	986.5584672	625.2289544	967.6052488	5413.707066
MSTRG.32908_jg29971	1424.129528	3.14802906	0.46410818	6.782963956	1.18E-11	2.09E-10	228.6103542	291.1812201	257.7208911	1921.532178	4033.528331	2173.741266	1062.592455
