jg3249	MSTRG.10873_jg3249	132.4567288	-3.192905237	0.957289297	-3.335360842	0.000851888	0.00314278	139.1541286	319.625658	349.8859779	88.98370488	5.343837217	8.296722391	15.90707267
jg3254	MSTRG.10881_jg3254	782.7063043	3.666299092	0.64806267	5.657321837	1.54E-08	1.65E-07	70.57102238	126.5028951	108.3793151	301.7708253	951.2030246	1460.223141	2460.293907
jg3279	MSTRG.10910_jg3279	314.5969736	-2.249996773	0.557959812	-4.032542709	5.52E-05	0.000278081	527.7917307	577.1226753	615.2872929	98.01103726	157.1088142	191.8617053	34.99555988
jg3280	MSTRG.10911_jg3280	7.156235156	-6.353006788	1.792610758	-3.543996799	0.00039411	0.001599623	22.86103542	12.72514329	14.50746738	0	0	0	0
jg3293	MSTRG.10925_jg3293	8.235471652	-6.554389346	2.060382144	-3.181152276	0.001466905	0.005039628	44.72811277	5.239764886	7.680423906	0	0	0	0
jg3297	MSTRG.10928_jg3297	11.04555344	-6.978543577	1.861212372	-3.749461201	0.000177215	0.000790441	54.66769339	14.97075682	7.680423906	0	0	0	0
jg3310	MSTRG.10941_jg3310	162.0479114	7.094954731	1.353355176	5.242492774	1.58E-07	1.39E-06	0	5.988302726	0	59.32246992	146.4211397	94.3752172	828.2282505
jg3331	MSTRG.10962_jg3331	18.91321952	-3.9272657	1.183123445	-3.319404848	0.000902095	0.003309401	35.78249022	49.40349749	36.69535866	0	0	4.148361195	6.362829069
jg3332	MSTRG.10963_jg3332	36.28294174	-3.315212283	1.441453374	-2.299909483	0.021453349	0.04985131	107.3474707	56.8888759	59.73663038	7.737713468	0	0	22.26990174
jg3334	MSTRG.10964_jg3334	18.29365602	7.662652918	1.454983189	5.266488971	1.39E-07	1.23E-06	0	0	0	24.50275932	51.30083728	34.22397986	18.0280157
jg3343	MSTRG.10974_jg3343	11107.35275	-5.396299478	0.731022644	-7.381849968	1.56E-13	3.66E-12	9402.843263	47451.3108	18510.67499	1372.154522	387.9625819	244.7533105	381.7697442
jg3346	MSTRG.10977_jg3346	11103.54192	-5.398713674	0.731499182	-7.380341373	1.58E-13	3.70E-12	9382.964102	47460.29326	18499.58105	1369.575284	386.8938145	243.7162202	381.7697442
jg3349	MSTRG.10980_jg3349	54.75783329	2.625848838	1.010550861	2.598433133	0.009365028	0.024907344	19.87916123	8.98245409	12.80070651	5.158475645	51.30083728	191.8617053	93.32149302
jg3350	MSTRG.10981_jg3350	289.7147196	-2.28864277	0.304361652	-7.519484646	5.50E-14	1.36E-12	619.2358724	446.877091	526.5357278	143.1476992	81.2263257	96.44939779	114.5309232
jg3356	MSTRG.10987_jg3356	440.3552197	-2.274250036	0.321171439	-7.081109205	1.43E-12	2.90E-11	909.4716264	675.9296702	830.3391623	230.8417851	121.8394885	133.7846486	180.280157
