Gene stable ID	STRING ID
AT3G24010	3702.AT3G24010.1
AT2G39270	3702.AT2G39270.1
AT2G33330	3702.AT2G33330.1
AT3G14280	3702.AT3G14280.1
AT5G62430	3702.AT5G62430.1
AT1G59870	3702.AT1G59870.1
AT2G01180	
AT2G01180	
AT2G01180	3702.AT2G01180.1
AT2G01180	3702.AT2G01180.1
AT2G01180	
AT2G01180	3702.AT2G01180.1
AT2G01180	
AT2G01180	
AT1G59620	
AT1G62710	3702.AT1G62710.1
AT3G11890	
AT3G11890	
AT3G11890	
AT3G11890	
AT3G11890	
AT3G11890	
AT3G11890	
AT3G04130	
AT3G04130	
AT5G28530	3702.AT5G28530.1
AT5G28530	
AT5G28530	
AT5G28530	
AT5G28530	
AT5G11560	3702.AT5G11560.1
AT1G24310	3702.AT1G24310.1
AT1G10620	3702.AT1G10620.1
AT5G03930	
AT1G09415	3702.AT1G09415.1
AT2G33770	3702.AT2G33770.1
AT3G11580	
AT3G11580	3702.AT3G11580.1
AT3G11580	
AT3G11580	
AT3G11580	
AT1G52905	
AT5G54490	3702.AT5G54490.1
AT1G11840	
AT1G11840	3702.AT1G11840.6
AT1G11840	3702.AT1G11840.6
AT1G11840	3702.AT1G11840.6
AT1G11840	3702.AT1G11840.6
AT1G11840	
AT4G15545	3702.AT4G15545.1
AT1G61165	3702.AT1G61165.1
AT4G14080	3702.AT4G14080.1
AT2G07696	3702.ATMG01270.1
AT3G19200	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT2G23985	
AT1G19070	3702.AT1G19070.1
AT2G26170	3702.AT2G26170.1
AT2G26170	
AT4G32110	3702.AT4G32110.1
AT5G03355	
AT1G64360	3702.AT1G64360.1
AT5G58370	3702.AT5G58370.2
AT5G58370	
AT5G58370	3702.AT5G58370.2
AT5G48410	
AT5G48410	
AT5G48410	3702.AT5G48410.1
AT5G48410	
AT4G04630	3702.AT4G04630.1
AT1G22275	
AT1G22275	3702.AT1G22275.1
AT1G22275	
ATCG01050	
AT3G21290	3702.AT3G21290.1
AT3G21290	
AT3G28155	3702.AT3G28155.1
AT3G28155	
AT3G27415	
AT5G40900	
AT4G39230	3702.AT4G39230.1
AT3G12230	3702.AT3G12230.1
AT2G29950	3702.AT2G29950.1
AT1G51830	3702.AT1G51830.1
AT1G51830	
AT4G27320	
AT4G27320	3702.AT4G27320.1
AT4G17600	3702.AT4G17600.1
AT2G47990	3702.AT2G47990.1
AT5G65480	3702.AT5G65480.1
AT5G58000	3702.AT5G58000.1
AT5G58000	
AT5G24430	3702.AT5G24430.1
AT4G27460	3702.AT4G27460.1
AT2G17033	
AT2G17033	
AT2G17033	
AT2G17033	3702.AT2G17033.2
AT1G16970	3702.AT1G16970.1
AT4G21990	
AT4G21990	3702.AT4G21990.1
AT3G56050	
AT3G56050	
AT3G21420	3702.AT3G21420.1
AT3G14390	3702.AT3G14390.1
ATMG01180	
AT2G17920	
AT3G24929	
AT3G24929	
AT3G24929	
AT3G24929	
AT3G24929	
AT3G24929	
AT3G24929	
AT3G12250	
AT3G12250	
AT3G12250	3702.AT3G12250.4
AT3G12250	3702.AT3G12250.4
AT3G12250	
AT3G12250	3702.AT3G12250.4
AT3G12250	3702.AT3G12250.4
AT1G44890	
AT2G05632	
AT2G32180	3702.AT2G32180.1
AT2G32180	3702.AT2G32180.1
AT4G12490	3702.AT4G12490.1
AT5G60430	
AT5G60430	
AT5G60430	
AT5G60430	
AT5G27880	3702.AT5G27880.1
AT2G42210	
AT2G42210	3702.AT2G42210.2
AT2G42210	3702.AT2G42210.2
AT2G42210	3702.AT2G42210.2
AT2G42210	3702.AT2G42210.2
AT5G58040	3702.AT5G58040.1
AT5G58040	
AT5G02070	3702.AT5G02070.1
AT4G33880	3702.AT4G33880.1
AT1G55890	3702.AT1G55890.1
AT5G03555	3702.AT5G03555.1
AT1G28560	3702.AT1G28560.2
AT1G28560	
AT1G28560	
AT4G10020	3702.AT4G10020.1
AT1G55475	
AT1G55475	
AT1G33260	3702.AT1G33260.1
AT1G33260	
AT4G35485	
AT3G29740	3702.AT3G29740.1
AT5G27889	
AT5G66110	3702.AT5G66110.1
AT5G66110	3702.AT5G66110.1
AT5G66110	
AT3G23680	
AT2G18090	3702.AT2G18090.1
AT2G18090	
AT1G13195	
AT1G13195	3702.AT1G13195.1
AT2G12945	3702.AT2G12945.1
AT1G21080	3702.AT1G21080.3
AT1G21080	
AT1G21080	
AT1G30480	3702.AT1G30480.1
AT2G25905	
AT1G19510	3702.AT1G19510.1
AT5G26160	3702.AT5G26160.1
AT5G26160	
AT5G26160	3702.AT5G26160.1
AT5G06980	
AT5G06980	
AT5G06980	
AT5G06980	
AT5G06980	3702.AT5G06980.4
AT5G06810	
AT4G30700	3702.AT4G30700.1
AT1G23330	
AT1G23330	
AT1G72850	3702.AT1G72850.1
AT1G02840	
AT1G02840	
AT1G02840	
AT1G02840	3702.AT1G02840.1
AT1G02840	
AT5G55260	3702.AT5G55260.1
AT5G55260	
AT5G17040	3702.AT5G17040.1
AT5G17040	
AT2G38460	3702.AT2G38460.1
AT2G38460	3702.AT2G38460.1
AT2G38460	3702.AT2G38460.1
AT2G38460	3702.AT2G38460.1
AT2G38460	
AT2G38460	3702.AT2G38460.1
AT2G38460	3702.AT2G38460.1
AT2G38460	
AT2G36000	
AT2G36000	3702.AT2G36000.1
AT1G71697	3702.AT1G71697.1
AT4G15710	
AT5G54570	
AT5G54570	
AT5G54570	3702.AT5G54570.1
AT2G12290	3702.AT2G12290.1
AT3G45470	3702.AT3G45470.1
AT4G13395	3702.AT4G13395.1
AT1G04520	3702.AT1G04520.1
ATCG00280	3702.ATCG00280.1
AT5G22850	3702.AT5G22850.1
AT1G54970	3702.AT1G54970.1
AT3G21825	
AT2G27402	3702.AT2G27402.1
AT2G27402	3702.AT2G27402.1
AT5G04520	3702.AT5G04520.1
AT4G10760	3702.AT4G10760.1
AT3G04540	
AT3G62510	3702.AT3G62510.1
AT3G62510	
AT1G26610	3702.AT1G26610.1
AT1G11303	3702.AT1G11300.1
AT2G36760	3702.AT2G36760.1
AT3G23633	
AT3G23633	
AT4G38460	3702.AT4G38460.1
AT5G62470	3702.AT5G62470.2
AT5G62470	
ATCG00020	3702.ATCG00020.1
AT5G22505	
AT1G48210	
AT1G48210	3702.AT1G48210.1
AT1G48210	
AT1G48210	3702.AT1G48210.1
AT1G48210	3702.AT1G48210.1
AT1G48210	3702.AT1G48210.1
AT1G48210	
AT4G35600	3702.AT4G35600.2
AT4G35600	
AT3G62640	
AT3G23150	
AT3G23150	3702.AT3G23150.1
AT5G51465	
AT3G59380	3702.AT3G59380.1
AT5G65685	
AT5G65685	
AT5G65685	
AT5G65685	
AT5G65685	
AT5G65685	
AT5G65685	
AT5G65685	
AT5G65685	3702.AT5G65685.1
AT5G65685	
AT5G65685	
AT5G65685	
AT3G06880	3702.AT3G06880.2
AT3G06880	
AT3G06880	
AT3G06880	
AT3G06880	
AT5G25640	3702.AT5G25640.1
AT5G09780	3702.AT5G09780.1
AT4G12545	3702.AT4G12545.1
AT3G55700	3702.AT3G55700.1
AT5G62400	
AT3G02010	3702.AT3G02010.1
AT2G15620	3702.AT2G15620.1
AT5G54410	3702.AT5G54410.1
AT5G53760	3702.AT5G53760.1
AT5G53760	3702.AT5G53760.1
AT4G22115	3702.AT4G22115.1
AT5G03795	3702.AT5G03795.1
AT3G47350	
AT3G47350	3702.AT3G47350.2
AT3G47350	
AT4G11030	3702.AT4G11030.1
AT4G00238	3702.AT4G00238.1
AT3G53310	3702.AT3G53310.1
AT4G36010	3702.AT4G36010.1
AT4G36010	3702.AT4G36010.1
AT2G36920	3702.AT2G36920.1
AT3G26080	
AT3G26080	3702.AT3G26080.1
AT3G17261	3702.AT3G17261.1
AT1G06000	3702.AT1G06000.1
AT5G47860	3702.AT5G47860.1
AT5G28620	3702.AT5G28620.1
AT4G21400	
AT4G21400	
AT4G21400	
AT4G21400	
AT4G21400	
AT4G21400	
AT4G21400	3702.AT4G21400.1
AT4G21400	
AT1G37113	
AT1G55280	
AT1G55280	3702.AT1G55280.1
AT1G78815	3702.AT1G78815.1
AT4G00920	
AT4G22513	3702.AT4G22513.1
AT5G42570	3702.AT5G42570.1
AT4G32340	3702.AT4G32340.1
AT3G26350	
AT3G26350	
AT2G13547	
AT1G21840	3702.AT1G21840.1
AT1G21840	3702.AT1G21840.1
AT2G26230	3702.AT2G26230.1
AT1G66020	3702.AT1G66020.1
AT1G66020	
AT5G45960	
AT1G30420	3702.AT1G30420.1
AT1G30420	
AT5G23260	
AT5G23260	
AT5G23260	
AT5G23260	3702.AT5G23260.2
AT3G56120	3702.AT3G56120.1
AT5G61120	
AT5G61120	
AT5G61120	
AT3G22720	
AT4G19985	
AT4G19985	3702.AT4G19985.1
AT4G19985	
AT4G19985	
AT4G19985	3702.AT4G19985.1
AT4G19985	
AT4G19985	
AT2G32370	3702.AT2G32370.1
AT3G60150	3702.AT3G60150.1
AT3G60150	
AT3G60150	
AT3G60150	
AT5G38540	
AT5G38540	
AT1G72560	3702.AT1G72560.3
AT1G72560	3702.AT1G72560.3
AT1G72560	3702.AT1G72560.3
AT1G72560	3702.AT1G72560.3
AT1G72560	3702.AT1G72560.3
AT1G72560	3702.AT1G72560.3
AT1G72560	3702.AT1G72560.3
AT3G57240	3702.AT3G57240.1
AT3G19035	3702.AT3G19035.1
AT3G03130	3702.AT3G03130.1
AT2G13540	3702.AT2G13540.1
AT3G49740	
AT3G14230	3702.AT3G14230.1
AT3G14230	
AT3G14230	
AT2G25090	3702.AT2G25090.1
AT3G60970	3702.AT3G60970.1
AT5G57210	
AT5G57210	3702.AT5G57210.1
AT5G25756	
AT1G33600	3702.AT1G33600.1
AT1G33600	3702.AT1G33600.1
AT3G12690	3702.AT3G12690.2
AT3G12690	3702.AT3G12690.2
AT3G12690	3702.AT3G12690.2
AT3G47220	3702.AT3G47220.1
AT3G26010	
AT4G15802	3702.AT4G15802.1
AT3G19530	
AT2G40010	3702.AT2G40010.1
AT1G30972	
AT1G30972	
AT1G30972	
AT1G67635	3702.AT1G67635.1
AT1G67635	
AT3G12890	3702.AT3G12890.1
AT1G28010	3702.AT1G28010.1
AT5G43730	3702.AT5G43730.1
AT5G43730	3702.AT5G43730.1
AT5G43730	3702.AT5G43730.1
AT5G43730	3702.AT5G43730.1
AT5G43730	3702.AT5G43730.1
AT3G45870	
AT3G45870	
AT3G45870	3702.AT3G45870.1
AT3G45870	
AT3G45870	
AT3G45870	
AT3G45870	
AT3G45870	
AT3G45870	
AT3G52380	3702.AT3G52380.1
AT3G16150	3702.AT3G16150.1
AT4G39530	
AT5G56090	3702.AT5G56090.1
AT5G28390	3702.AT5G28390.1
AT5G14560	
AT3G52480	
AT3G25740	
AT3G25740	3702.AT3G25740.1
AT4G37230	3702.AT4G37230.1
AT3G22180	3702.AT3G22180.1
AT1G78310	3702.AT1G78310.1
AT2G07728	3702.AT2G07728.1
AT5G61200	3702.AT5G61200.3
AT5G61200	3702.AT5G61200.3
AT5G61200	
AT5G61200	
AT5G46910	3702.AT5G46910.1
AT5G46910	
AT3G25265	3702.AT3G25265.1
AT5G07960	3702.AT5G07960.1
AT5G47160	3702.AT5G47160.1
AT5G47160	3702.AT5G47160.1
AT5G47160	3702.AT5G47160.1
AT4G26455	3702.AT4G26455.1
AT1G53210	3702.AT1G53210.1
AT1G68945	3702.AT1G68945.1
AT3G05390	3702.AT3G05390.1
AT1G51310	3702.AT1G51310.1
AT3G54720	3702.AT3G54720.1
AT5G59810	3702.AT5G59810.1
AT3G15000	3702.AT3G15000.1
AT2G27370	3702.AT2G27370.1
AT3G05860	
AT3G05860	3702.AT3G05860.1
AT3G05860	
AT3G16250	3702.AT3G16250.1
AT1G16980	
AT1G16980	3702.AT1G16980.1
AT1G29240	
AT1G45403	
AT3G20130	
AT3G20130	3702.AT3G20130.1
AT4G20835	
AT5G35195	3702.AT5G35195.1
AT3G20490	
AT1G29400	3702.AT1G29400.2
AT1G29400	3702.AT1G29400.2
AT1G29400	3702.AT1G29400.2
AT3G01640	
AT3G01640	3702.AT3G01640.1
AT3G13390	3702.AT3G13390.1
AT1G08695	3702.AT1G08695.1
AT5G01490	
AT5G01490	
AT3G01327	3702.AT3G01327.1
AT5G54450	
AT4G25780	3702.AT4G25780.1
AT4G15100	3702.AT4G15100.1
AT1G15790	3702.AT1G15790.2
AT1G15790	3702.AT1G15790.2
AT1G15790	3702.AT1G15790.2
AT1G15790	
AT1G15790	
AT1G61930	
AT1G48360	
AT1G48360	
AT1G48360	
AT1G48360	3702.AT1G48360.2
AT1G48360	
AT1G48360	
AT4G24860	
AT4G24860	
AT4G24860	3702.AT4G24860.1
AT4G24860	
AT3G13850	3702.AT3G13850.1
AT1G54710	
AT1G54710	3702.AT1G54710.1
AT4G29080	3702.AT4G29080.1
AT1G10657	
AT1G10657	
AT1G10657	
AT1G10657	
AT2G37950	3702.AT2G37950.1
AT1G65000	3702.AT1G65000.1
AT5G06043	
AT2G15370	
AT4G10130	3702.AT4G10130.1
AT4G10130	3702.AT4G10130.1
AT4G10130	3702.AT4G10130.1
AT4G10130	3702.AT4G10130.1
AT4G10130	3702.AT4G10130.1
AT3G03030	
AT3G03030	
AT2G32020	3702.AT2G32020.1
AT1G79260	
AT1G79260	3702.AT1G79260.1
AT4G37390	
AT1G28135	3702.AT1G28135.1
AT4G22370	
AT4G22370	
AT4G22370	
AT2G46130	
AT2G46130	3702.AT2G46130.1
AT3G62060	
AT3G62060	3702.AT3G62060.1
AT2G28570	
AT2G28570	
AT1G57850	
AT1G57850	
AT1G57850	
AT1G43690	3702.AT1G43690.1
AT4G15810	3702.AT4G15810.1
AT3G22845	3702.AT3G22845.1
AT3G22845	
AT2G30695	
AT2G30695	3702.AT2G30695.2
AT2G30695	3702.AT2G30695.2
AT2G30695	3702.AT2G30695.2
AT4G11760	3702.AT4G11760.1
AT1G10790	3702.AT1G10790.1
AT5G06520	3702.AT5G06520.1
AT5G23890	3702.AT5G23890.1
AT5G23890	
AT3G24513	
AT4G06688	3702.AT4G06688.1
AT3G02340	3702.AT3G02340.1
AT3G02340	3702.AT3G02340.1
AT1G12560	3702.AT1G12560.1
AT4G25710	
AT4G25710	
AT1G51400	3702.AT1G51400.1
AT5G65630	3702.AT5G65630.1
AT5G26890	
AT1G74330	
AT1G74330	3702.AT1G74330.1
AT1G74330	
AT4G08267	3702.AT4G08267.1
AT5G65810	3702.AT5G65810.1
AT3G57130	
AT3G57130	3702.AT3G57130.1
AT3G59580	3702.AT3G59580.2
AT3G59580	3702.AT3G59580.2
AT3G59580	3702.AT3G59580.2
AT1G13190	3702.AT1G13190.1
AT3G24750	
AT3G24750	
AT3G24750	
AT1G64720	3702.AT1G64720.1
AT2G16290	3702.AT2G16290.1
AT5G36730	3702.AT5G36820.1
AT1G70890	3702.AT1G70890.1
AT1G06770	3702.AT1G06770.1
AT1G06770	
AT1G06770	
AT5G59980	
AT5G59980	
AT5G59980	3702.AT5G59980.2
AT5G59980	
AT2G34100	3702.AT2G34100.2
AT2G34100	3702.AT2G34100.2
AT4G26100	3702.AT4G26100.1
AT3G45180	3702.AT3G45180.1
AT3G45180	3702.AT3G45180.1
AT2G40410	
AT2G40410	3702.AT2G40410.2
AT1G44350	3702.AT1G44350.1
AT4G15980	
AT4G15980	3702.AT4G15980.1
AT5G67180	
AT5G67180	
AT5G67180	
AT5G67180	3702.AT5G67180.1
AT5G59680	3702.AT5G59680.1
AT3G45880	
AT3G45880	3702.AT3G45880.1
AT1G71800	3702.AT1G71800.1
AT3G05310	
AT3G05310	
AT3G05310	3702.AT3G05310.1
AT3G43110	3702.AT3G43110.1
AT5G53640	
AT3G43430	3702.AT3G43430.1
AT2G39355	
AT3G06280	
AT1G31080	3702.AT1G31080.1
AT5G05560	
AT5G05560	
AT5G05560	
AT1G16930	
AT1G16930	
AT1G16930	
AT3G01330	3702.AT3G01330.1
AT5G60480	3702.AT5G60480.1
AT3G47295	3702.AT3G47295.1
AT2G22942	
AT5G64210	3702.AT5G64210.1
AT1G74950	3702.AT1G74950.1
AT1G74950	
AT5G45420	3702.AT5G45420.1
AT5G45420	3702.AT5G45420.1
AT5G45420	3702.AT5G45420.1
AT4G08960	3702.AT4G08960.1
AT4G03010	3702.AT4G03010.1
AT5G27850	
AT5G27850	3702.AT5G27850.1
AT3G48600	3702.AT3G48600.2
AT3G48600	
AT1G01430	3702.AT1G01430.1
AT1G53550	
AT3G26920	
AT3G26920	
AT3G26920	
AT5G10210	3702.AT5G10210.1
AT4G18040	3702.AT4G18040.1
AT5G12380	3702.AT5G12380.1
AT2G25080	3702.AT2G25080.1
ATMG00470	
AT5G14660	3702.AT5G14660.1
AT5G14660	3702.AT5G14660.1
AT5G14660	3702.AT5G14660.1
AT1G11340	
AT1G11340	
AT1G11340	3702.AT1G11340.1
AT1G76590	3702.AT1G76590.1
AT5G58690	3702.AT5G58690.1
AT5G58690	3702.AT5G58690.1
AT5G58690	
AT3G57690	3702.AT3G57690.1
AT2G34490	3702.AT2G34490.1
AT2G36610	3702.AT2G36610.1
AT3G15780	3702.AT3G15780.1
AT2G37080	3702.AT2G37080.1
AT2G37080	3702.AT2G37080.1
AT2G37080	
AT5G09430	3702.AT5G09430.1
AT3G63080	3702.AT3G63080.1
AT4G34070	3702.AT4G34070.1
AT1G07180	3702.AT1G07180.1
AT5G43790	
AT3G22310	
AT3G22310	3702.AT3G22310.1
AT5G20520	3702.AT5G20520.1
AT5G57830	3702.AT5G57830.1
AT1G33030	
AT1G33030	3702.AT1G33030.1
AT1G33030	
AT3G28690	
AT3G28690	3702.AT3G28690.2
AT3G28690	
AT5G35760	3702.AT5G35760.1
AT1G21170	3702.AT1G21170.1
AT1G21170	
AT3G60500	3702.AT3G60500.3
AT3G60500	
AT3G60500	3702.AT3G60500.3
AT3G60500	3702.AT3G60500.3
AT5G18370	3702.AT5G18370.1
AT2G33210	3702.AT2G33210.1
AT2G33210	
AT2G24940	3702.AT2G24940.1
AT4G05420	3702.AT4G05420.1
AT4G05420	
AT4G29760	3702.AT4G29760.1
AT4G29760	3702.AT4G29760.1
AT3G19553	3702.AT3G19553.1
AT3G15390	
AT3G15390	3702.AT3G15390.1
AT3G15390	
AT3G58160	
AT3G58160	
AT3G58160	
AT3G58160	3702.AT3G58160.1
AT3G58160	3702.AT3G58160.1
AT4G17770	3702.AT4G17770.1
AT4G17770	3702.AT4G17770.1
AT5G57300	3702.AT5G57300.3
AT5G57300	3702.AT5G57300.3
AT5G57300	3702.AT5G57300.3
AT5G57300	3702.AT5G57300.3
AT2G35350	3702.AT2G35350.1
AT4G00490	3702.AT4G00490.1
AT3G60260	
AT3G60260	
AT3G60260	
AT3G60260	
AT5G10610	3702.AT5G10610.1
AT2G32770	3702.AT2G32770.3
AT2G32770	
AT2G32770	
AT3G45750	
AT3G45750	
AT3G45750	
AT3G45750	
AT3G45750	3702.AT3G45750.1
AT1G05270	3702.AT1G05270.1
AT4G33820	
AT1G19220	3702.AT1G19220.1
AT1G80340	3702.AT1G80340.1
AT3G24000	3702.AT3G24000.1
AT5G01990	3702.AT5G01990.1
AT3G01400	3702.AT3G01400.1
AT2G37980	
AT4G27330	3702.AT4G27330.1
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	3702.AT1G51270.3
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT1G51270	
AT4G08320	
AT4G08320	3702.AT4G08320.2
AT1G28960	
AT1G28960	3702.AT1G28960.1
AT1G28960	
AT1G28960	
AT1G28960	3702.AT1G28960.1
AT4G16144	
AT1G17780	
AT1G17780	
AT1G17780	3702.AT1G17780.2
AT1G17780	3702.AT1G17780.2
AT1G17780	3702.AT1G17780.2
AT1G17780	
AT2G22250	
AT2G22250	3702.AT2G22250.2
AT2G22250	3702.AT2G22250.2
AT2G31510	3702.AT2G31510.1
AT2G31510	
AT2G31510	
AT2G07505	3702.AT2G07505.1
AT5G41980	3702.AT5G41980.1
AT3G46260	
AT3G29250	3702.AT3G29250.1
AT3G29250	
AT3G29250	
AT1G53730	
AT1G53730	3702.AT1G53730.2
AT4G14580	3702.AT4G14580.1
AT2G16120	3702.AT2G16120.1
AT2G32010	3702.AT2G32010.1
AT2G32010	3702.AT2G32010.1
AT2G32010	3702.AT2G32010.1
AT2G32010	3702.AT2G32010.1
AT2G35660	3702.AT2G35660.1
AT2G35660	
AT2G35660	
AT4G08580	3702.AT4G08580.1
AT4G08580	3702.AT4G08580.1
AT3G52470	3702.AT3G52470.1
AT1G64583	
AT1G64583	
AT5G45340	3702.AT5G45340.1
AT5G45340	
AT5G59600	
AT1G22650	
AT1G22650	3702.AT1G22650.1
AT3G62260	
AT3G62260	3702.AT3G62260.2
AT3G62260	
AT3G47850	
AT1G61000	3702.AT1G61000.1
AT1G80980	
AT1G80980	
AT5G17870	
AT5G17870	3702.AT5G17870.1
AT4G04700	3702.AT4G04700.1
AT1G66980	
AT1G66980	
AT1G66980	
AT1G66980	3702.AT1G66980.1
AT5G12300	
AT5G08280	3702.AT5G08280.1
AT4G29470	3702.AT4G29470.1
AT4G29470	3702.AT4G29470.1
AT2G30140	
AT2G30140	3702.AT2G30140.1
ATMG00285	
AT4G16530	
AT3G56770	
AT3G56770	3702.AT3G56770.1
AT3G09570	3702.AT3G09570.1
AT2G25215	
AT1G16560	3702.AT1G16560.3
AT1G16560	3702.AT1G16560.3
AT1G16560	3702.AT1G16560.3
AT1G16560	3702.AT1G16560.3
AT1G16560	3702.AT1G16560.3
AT1G16560	3702.AT1G16560.3
AT1G16560	
AT1G16560	3702.AT1G16560.3
AT1G16560	3702.AT1G16560.3
AT1G10810	3702.AT1G10810.1
AT1G10810	
AT1G10810	
AT2G05060	3702.AT2G05060.1
AT5G53580	3702.AT5G53580.1
AT4G15650	
AT5G27570	3702.AT5G27570.1
AT2G18190	3702.AT2G18190.1
AT5G62410	3702.AT5G62410.1
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT4G17310	
AT1G01780	3702.AT1G01780.1
AT1G20795	
AT3G30280	
AT4G23500	3702.AT4G23500.1
AT1G69560	3702.AT1G69560.1
AT1G69560	
AT2G24270	3702.AT2G24270.4
AT2G24270	3702.AT2G24270.4
AT2G24270	
AT2G24270	
AT2G13295	3702.AT2G13295.1
AT5G36700	3702.AT5G36790.1
AT5G36700	
AT5G36700	3702.AT5G36790.1
AT5G36700	3702.AT5G36790.1
AT4G09430	
AT4G38850	3702.AT4G38850.1
AT1G19370	3702.AT1G19370.1
AT1G14686	3702.AT1G14686.1
AT4G20170	3702.AT4G20170.1
AT3G25780	3702.AT3G25780.1
AT2G36770	3702.AT2G36770.1
AT5G10080	3702.AT5G10080.1
AT5G04940	3702.AT5G04940.1
AT5G04940	3702.AT5G04940.1
AT1G56345	
AT1G56345	3702.AT1G56345.1
AT1G15860	
AT1G15860	
AT1G15860	3702.AT1G15860.3
AT1G24180	3702.AT1G24180.1
AT3G53130	3702.AT3G53130.1
AT1G67690	3702.AT1G67690.1
AT4G27565	
AT1G64780	3702.AT1G64780.1
AT2G42930	
AT5G61270	3702.AT5G61270.1
AT5G61270	
AT5G61270	
AT3G24715	3702.AT3G24715.1
AT3G24715	3702.AT3G24715.1
AT3G24715	3702.AT3G24715.1
AT3G53010	3702.AT3G53010.1
AT3G21000	
AT1G51800	3702.AT1G51800.1
AT1G02540	
AT4G20620	
AT1G62333	
AT5G49660	3702.AT5G49660.1
AT5G35510	3702.AT5G35510.1
AT5G35510	
AT4G35470	
AT4G35470	3702.AT4G35470.1
AT4G32510	
AT4G32510	3702.AT4G32510.1
AT4G00900	3702.AT4G00900.1
AT4G00900	3702.AT4G00900.1
AT3G42995	
AT5G54780	3702.AT5G54780.1
AT2G01580	
AT3G25810	3702.AT3G25810.1
AT1G53040	
AT1G53040	
AT1G53040	
AT1G53040	
AT1G53040	
AT1G53040	
AT5G67420	3702.AT5G67420.1
AT5G67420	3702.AT5G67420.1
AT2G06555	3702.AT2G06555.1
AT2G06555	
AT1G27490	
AT1G50340	3702.AT1G50340.1
AT3G61890	3702.AT3G61890.1
AT3G16890	
AT3G16890	3702.AT3G16890.1
AT2G43460	3702.AT3G59540.1
AT5G58660	3702.AT5G58660.1
AT5G58660	
AT4G12860	3702.AT4G12860.1
AT3G26220	3702.AT3G26220.1
AT2G41355	
AT4G21080	
AT1G63120	3702.AT1G63120.1
AT1G21740	
AT2G38365	
AT2G01913	
AT4G02810	3702.AT4G02810.1
AT1G49200	3702.AT1G49200.1
AT1G13130	
AT5G67140	3702.AT5G67140.1
AT1G53035	
AT1G53035	3702.AT1G53035.1
AT3G60020	3702.AT3G60020.1
AT5G55240	3702.AT5G55240.1
AT3G13020	3702.AT3G13020.1
AT1G23010	3702.AT1G23010.1
AT1G55755	
AT5G65620	3702.AT5G65620.1
AT5G65620	
AT5G38920	
AT5G09570	3702.AT5G09570.1
AT4G38590	
AT4G38590	
AT3G49080	3702.AT3G49080.1
AT3G48070	3702.AT3G48070.2
AT3G48070	
AT3G48070	
AT1G70540	3702.AT1G70540.1
AT2G02570	3702.AT2G02570.1
AT2G02570	3702.AT2G02570.1
AT2G02570	
AT2G02570	3702.AT2G02570.1
AT5G46780	3702.AT5G46780.1
AT5G46780	3702.AT5G46780.1
AT4G25120	3702.AT4G25120.1
AT4G09450	3702.AT4G09450.1
AT3G15690	
AT3G15690	
AT3G15690	3702.AT3G15690.2
AT1G58300	3702.AT1G58300.1
AT2G07613	
AT5G61320	3702.AT5G61320.1
AT4G26270	3702.AT4G26270.1
AT5G09270	
AT5G09270	
AT2G03800	3702.AT2G03800.1
AT2G03800	
AT2G26890	3702.AT2G26890.1
AT5G52820	3702.AT5G52820.1
AT3G55790	
AT3G21300	3702.AT3G21300.1
AT4G00250	
AT3G59100	
AT3G59100	3702.AT3G59100.1
AT1G55820	
AT4G07350	3702.AT4G07350.1
AT1G78140	3702.AT1G78140.1
AT5G56120	3702.AT5G56120.1
AT4G24830	
AT4G24830	3702.AT4G24830.1
AT1G30290	3702.AT1G30290.1
AT1G30290	
AT1G33670	3702.AT1G33670.1
AT1G68310	3702.AT1G68310.1
AT1G68310	
AT5G22550	
AT5G22550	
AT4G27730	3702.AT4G27730.1
AT5G57990	3702.AT5G57990.1
AT3G04380	
AT3G04380	3702.AT3G04380.1
AT3G04380	
AT3G04380	
AT3G04380	
AT3G04380	
AT3G62110	3702.AT3G62110.1
AT3G62110	3702.AT3G62110.1
AT3G06340	3702.AT3G06340.1
AT3G06340	3702.AT3G06340.1
AT3G06340	3702.AT3G06340.1
AT3G06340	3702.AT3G06340.1
AT3G26600	
AT3G26600	3702.AT3G26600.1
AT5G11940	3702.AT5G11940.1
AT5G64270	3702.AT5G64270.1
AT4G14550	
AT4G14550	
AT4G14550	3702.AT4G14550.1
AT4G14550	
AT5G64640	3702.AT5G64640.1
AT1G26160	3702.AT1G26160.1
AT1G26160	
AT4G00600	3702.AT4G00600.1
AT1G69840	3702.AT1G69840.3
AT1G69840	3702.AT1G69840.3
AT1G69840	3702.AT1G69840.3
