gene_id (Stringtie)	gene_id (Stringtie_gtf)	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HG1	HG2	HG3	DG1	DG2	DG3	
MSTRG.32793	MSTRG.32793_jg29863	1244.434433	-2.449160625	0.478011916	-5.123639274	3.00E-07	9.58E-06	3822.109437	1318.340229	1170.999736	392.9649448	387.6716077	374.5206428	
MSTRG.15582	MSTRG.15582_genb_9836	82.22708257	3.170664247	0.618952046	5.122633116	3.01E-07	9.62E-06	5.350596506	12.86185589	29.58100379	123.129016	159.1095198	163.3305035	
MSTRG.8766	MSTRG.8766_jg6978	102.8775452	-2.254459893	0.440404453	-5.119066977	3.07E-07	9.80E-06	224.7250532	154.3422707	131.5844651	27.94417385	31.56934916	47.09995913	
MSTRG.4910	MSTRG.4910_jg26338	2859.2583	-2.587884239	0.506883948	-5.105476806	3.30E-07	1.04E-05	8050.864209	3431.543152	3226.369482	1202.472731	400.2993473	844.0008806	
MSTRG.1328	MSTRG.1328_jg7671	21.89095674	7.488021047	1.469308554	5.096289017	3.46E-07	1.09E-05	0	0	0	27.94417385	63.13869832	40.26286829	
MSTRG.34738	MSTRG.34738_jg31845	664.4424319	-2.985297879	0.586707545	-5.088221393	3.61E-07	1.12E-05	1435.743396	983.9319756	1119.998006	217.4406028	193.8358038	35.70480773	
MSTRG.31418	MSTRG.31418_jg1157	68.58464828	4.796872402	0.943712727	5.082979454	3.72E-07	1.15E-05	0	6.430927945	7.140242294	33.18370645	197.6241257	167.1288873	
MSTRG.21954	MSTRG.21954_jg28114	80.81539462	2.791360445	0.550128386	5.074016381	3.90E-07	1.20E-05	16.05178952	11.5756703	32.64110763	114.3964617	133.2226535	177.0046851	
MSTRG.23949	MSTRG.23949_jg13888.2	49.91844794	2.962048835	0.583915639	5.072734206	3.92E-07	1.21E-05	10.70119301	7.717113534	15.3005192	64.62090203	101.6533043	99.51765559	
MSTRG.2464	MSTRG.2464_jg26569	405.0507132	-2.030912256	0.401159714	-5.062602714	4.14E-07	1.27E-05	572.5138261	652.0960937	728.304714	139.7208693	241.1898276	96.47894855	
MSTRG.14560	MSTRG.14560_jg21974	235.8223136	2.244150991	0.443474374	5.06038482	4.18E-07	1.28E-05	99.87780144	66.88165063	80.58273446	284.6812711	604.8687299	278.0416942	
MSTRG.34385	MSTRG.34385_jg31505	70.13858503	2.443389136	0.484420153	5.043946087	4.56E-07	1.38E-05	28.5365147	19.29278384	18.36062304	88.19879872	124.3832357	142.0595542	
MSTRG.2149	MSTRG.2149_jg8450	178.4611962	-2.294947325	0.456749643	-5.024519149	5.05E-07	1.51E-05	408.4288666	257.2371178	224.4076149	60.25462487	83.97446877	36.46448449	
MSTRG.26628	MSTRG.26628_jg16827	313.9103063	2.096486886	0.417701738	5.019100224	5.19E-07	1.54E-05	67.77422241	131.1909301	156.0652959	608.6590367	359.8905804	559.8817723	
MSTRG.38175	MSTRG.38175_jg11735	176.4949759	2.453743682	0.489061215	5.017252657	5.24E-07	1.55E-05	76.69188325	56.59216592	31.62107302	346.6824069	368.0986112	179.2837154	
MSTRG.30248	MSTRG.30248_jg9976	1943.616757	2.375064016	0.474146906	5.009131103	5.47E-07	1.61E-05	750.867043	568.4940304	566.1192104	1536.929562	5638.917147	2600.37355	
MSTRG.12146	MSTRG.12146_genb_34118	14.28244553	-7.697379362	1.540456229	-4.996817967	5.83E-07	1.71E-05	26.75298253	33.44082532	25.50086533	0	0	0	
MSTRG.32765	MSTRG.32765_jg29835	17708.87721	-2.448782503	0.490533541	-4.992079639	5.97E-07	1.74E-05	55824.55688	18567.37516	15412.72301	6136.365927	5049.201705	5263.040595	
MSTRG.15918	MSTRG.15918_jg2095	311.5939487	3.634052955	0.728334497	4.989538419	6.05E-07	1.76E-05	108.7954623	19.29278384	13.26044997	375.4998361	625.7045004	727.0106595	
MSTRG.32009	MSTRG.32009_jg29119	105.9453217	-2.327514288	0.466911102	-4.984919567	6.20E-07	1.79E-05	269.3133575	137.621858	123.4241882	38.42323905	33.46351011	33.42577745	
MSTRG.16125	MSTRG.16125_jg2296	3468.662753	2.081795708	0.419531247	4.962194643	6.97E-07	1.98E-05	725.8975926	1300.333631	1948.266112	6451.611138	3785.796351	6600.071693	
MSTRG.7550	MSTRG.7550_jg5825	5762.622041	-2.032756435	0.409998576	-4.957959747	7.12E-07	2.02E-05	7563.959927	9510.056246	10710.36344	3206.59395	1107.452769	2477.305915	
MSTRG.27386	MSTRG.27386_jg17572	4181.174387	-2.373830107	0.479215833	-4.953571952	7.29E-07	2.06E-05	12543.58174	4603.258223	3883.271773	1654.819045	1375.792236	1026.323303	
MSTRG.32286	MSTRG.32286_jg29381	1267.958726	-2.144957829	0.433099227	-4.952578287	7.32E-07	2.07E-05	3452.918278	1570.432604	1182.220117	400.8242437	485.5365901	515.8205202	
MSTRG.24084	MSTRG.24084_genb_5442	3386.789257	-3.014563889	0.609015891	-4.949893646	7.43E-07	2.09E-05	12647.02661	3192.312632	2244.076149	567.6160314	692.0001336	977.7039904	
MSTRG.13271	MSTRG.13271_jg20746	87.24143949	-2.127212079	0.429989667	-4.947123712	7.53E-07	2.12E-05	144.4661057	165.917941	115.2639113	42.78951621	24.62409234	30.38707041	
MSTRG.12264	MSTRG.12264_jg34627	808.3864314	2.026258326	0.41006254	4.941339743	7.76E-07	2.18E-05	181.9202812	318.9740261	452.8953683	1670.537643	948.9746358	1277.016634	
MSTRG.33013	MSTRG.33013_jg30075	22021.00282	-2.002424609	0.405288693	-4.940736427	7.78E-07	2.18E-05	56727.02415	27325.01284	21684.91585	8201.615026	7473.72772	10713.72135	
MSTRG.20241	MSTRG.20241_jg32646	8983.854971	-2.136752859	0.433125533	-4.933333868	8.08E-07	2.25E-05	25215.5778	9974.369243	8727.416152	3645.841432	3082.431252	3257.493948	
MSTRG.5959	MSTRG.5959_jg14770.2	1363.27267	2.240090484	0.454583495	4.927786662	8.32E-07	2.31E-05	201.5391351	508.0433077	717.0843332	1838.202686	2416.949372	2497.817188	
MSTRG.21941	MSTRG.21941_jg28105	105515.5313	-2.292621618	0.465487892	-4.925201403	8.43E-07	2.33E-05	307145.6418	120290.5072	98343.57715	45061.72685	27210.88482	35040.85024	
MSTRG.6413	MSTRG.6413_jg15188	79.59491346	-2.797045891	0.567896642	-4.925272814	8.42E-07	2.33E-05	196.1885385	122.187631	98.9433575	32.31045102	15.78467458	12.15482816	
MSTRG.16287	MSTRG.16287_jg2451	163.9960538	-2.453746449	0.498263572	-4.92459531	8.45E-07	2.33E-05	454.800703	227.6548493	149.9450882	57.63485857	49.87957167	44.06125209	
MSTRG.27719	MSTRG.27719_jg3918	21.2294475	7.441678888	1.516264668	4.907902325	9.21E-07	2.51E-05	0	0	0	28.81742929	27.14964028	71.40961546	
MSTRG.12644	MSTRG.12644_jg34987	313.8154225	-2.244552336	0.457348538	-4.907750111	9.21E-07	2.51E-05	706.2787388	546.6288754	301.9302456	115.2697171	66.92702022	145.857938	
MSTRG.16042	MSTRG.16042_jg2222	291.6412163	2.024282393	0.412649333	4.90557534	9.32E-07	2.54E-05	82.04247976	122.187631	139.744742	448.8532925	303.6971389	653.3220138	
MSTRG.7739	MSTRG.7739_jg6004	34.47692168	4.369896895	0.891283687	4.902924801	9.44E-07	2.57E-05	0	2.572371178	6.12020768	43.66277164	80.81753385	73.68864574	
MSTRG.24310	MSTRG.24310_jg35567	41020.6714	-2.000269835	0.408260407	-4.899495036	9.61E-07	2.61E-05	108511.8807	46518.76039	41876.50102	18887.64176	14907.04667	15422.19791	
MSTRG.24405	MSTRG.24405_jg35655	18.60776491	-8.070762022	1.647997336	-4.897314968	9.72E-07	2.64E-05	69.55775458	30.86845414	11.22038075	0	0	0	
MSTRG.28315	MSTRG.28315_jg4488	55.93450066	-3.175828456	0.649282047	-4.891292574	1.00E-06	2.70E-05	155.1672987	78.45732093	68.3423191	18.33836409	6.945256815	8.356444363	
MSTRG.24085	MSTRG.24085_jg35362	13713.95494	-2.819071299	0.576434553	-4.890531433	1.01E-06	2.71E-05	48990.06161	12580.18125	10501.25634	2793.54413	2884.175739	4534.510582	
MSTRG.13601	MSTRG.13601_jg21056	1610.93206	2.084180593	0.426283354	4.889190664	1.01E-06	2.72E-05	306.767533	601.9348557	933.3316713	2817.995282	2029.909151	2975.65387	
MSTRG.11537	MSTRG.11537_jg33935	431.259271	2.284616044	0.467279774	4.889182389	1.01E-06	2.72E-05	58.85656156	168.4903122	211.147165	768.4647809	615.6023086	764.9944976	
MSTRG.38853	MSTRG.38853_jg12370	114.4873387	2.497445068	0.511715306	4.880536187	1.06E-06	2.81E-05	17.83532169	37.29938208	46.92159222	125.7487823	230.4562489	228.6627048	
MSTRG.31900	MSTRG.31900_jg29016	924.9813779	-2.216576925	0.454468747	-4.87729231	1.08E-06	2.85E-05	2627.142884	1121.553834	819.0877946	328.3440428	311.9051697	341.8545421	
MSTRG.24802	MSTRG.24802_jg36030	13.37480408	-7.602279169	1.55881897	-4.876948071	1.08E-06	2.85E-05	28.5365147	23.1513406	28.56096918	0	0	0	
MSTRG.33155	MSTRG.33155_jg30201	149.7382197	-3.127690616	0.641570484	-4.875053785	1.09E-06	2.87E-05	436.9653813	181.3521681	187.6863689	55.01509227	25.25547933	12.15482816	
MSTRG.25864	MSTRG.25864_jg37038	47.24890006	-2.766594162	0.567964049	-4.87107268	1.11E-06	2.93E-05	87.39307626	73.31257858	86.70294214	6.11278803	13.25912665	16.71288873	
MSTRG.38877	MSTRG.38877_jg12395	187.5118281	-2.848760862	0.585100888	-4.868837021	1.12E-06	2.95E-05	606.4009373	217.3653646	164.2255728	63.7476466	39.14599296	34.18545421	
MSTRG.34752	MSTRG.34752_jg31859	66845.25742	-2.019240317	0.415062416	-4.864907636	1.15E-06	3.01E-05	175747.4764	77311.32957	68651.38959	32179.4627	26119.84811	21062.03818	
MSTRG.36092	MSTRG.36092_jg18824	397.3450594	2.070026097	0.426163308	4.857354116	1.19E-06	3.11E-05	87.39307626	153.0560851	216.247338	456.7125914	647.1716578	823.4896081	
MSTRG.35106	MSTRG.35106_jg17884	95.98245005	-2.353665103	0.484735711	-4.855563657	1.20E-06	3.13E-05	221.1579889	150.4837139	110.1637382	28.81742929	22.7299314	42.54189857	
MSTRG.37564	MSTRG.37564_jg20183	926.4110063	2.087353381	0.429948445	4.854892267	1.20E-06	3.13E-05	206.8897316	300.9674278	548.778622	1612.902785	1047.471005	1841.456467	
MSTRG.7213	MSTRG.7213_jg5491	212.089038	2.240666379	0.461511323	4.855062628	1.20E-06	3.13E-05	48.15536855	54.01979474	118.3240152	358.9079829	267.7080809	425.4189857	
MSTRG.5086	MSTRG.5086_jg13932	4710.827255	-3.858486503	0.795203375	-4.852200866	1.22E-06	3.16E-05	20055.81924	4518.369974	1867.683377	1133.485552	449.547532	240.0578562	
MSTRG.20851	MSTRG.20851_jg33221	2901.401605	-2.255027061	0.465317964	-4.846206755	1.26E-06	3.24E-05	7945.635811	3548.58604	2898.938371	1425.152866	680.0037809	910.0927588	
MSTRG.892	MSTRG.892_jg16239	592.6681176	-2.457129573	0.507381006	-4.842770115	1.28E-06	3.29E-05	1842.38873	641.8066089	524.2977913	206.9615376	155.9525849	184.6014527	
MSTRG.26847	MSTRG.26847_jg17044	68.43002191	2.609442522	0.538974528	4.841495076	1.29E-06	3.30E-05	14.26825735	20.57896943	22.44076149	85.57903242	170.4744855	97.23862531	
MSTRG.18270	MSTRG.18270_jg22657	186.1448711	-2.122664024	0.438433546	-4.841472661	1.29E-06	3.30E-05	306.767533	347.270109	253.9886187	103.0441411	66.29563324	39.50319153	
MSTRG.10609	MSTRG.10609_jg2986	268.1042881	-2.272703142	0.469521181	-4.840469899	1.30E-06	3.31E-05	667.0410311	322.8325829	343.7516647	68.9871792	137.6423623	68.37090842	
MSTRG.27259	MSTRG.27259_jg17450	19.34002925	7.305287252	1.510084286	4.837668547	1.31E-06	3.36E-05	0	0	0	59.38136944	23.99270536	32.66610069	
MSTRG.28128	MSTRG.28128_jg4308	3749.846104	2.248173679	0.464907291	4.835746226	1.33E-06	3.38E-05	1025.530997	1381.363323	1504.551055	10456.36055	5217.150642	2914.120052	
MSTRG.21818	MSTRG.21818_jg27986	51.49104398	-5.371354884	1.111440319	-4.832787502	1.35E-06	3.42E-05	128.4143161	79.74350652	93.84318443	0	6.945256815	0	
MSTRG.3388	MSTRG.3388_jg27448	105524.1997	-2.088605272	0.432412965	-4.830117133	1.36E-06	3.46E-05	284717.7248	125815.9605	102090.1643	51552.63448	34154.24747	34814.46657	
MSTRG.14442	MSTRG.14442_jg21860	1302.292497	6.312981299	1.307329272	4.828914515	1.37E-06	3.48E-05	0	52.73360915	43.86148838	2516.722158	2738.325346	2462.11238	
MSTRG.17353	MSTRG.17353_jg10707	57.66988281	-3.814638585	0.790003507	-4.828635004	1.37E-06	3.48E-05	219.3744567	42.44412444	61.2020768	10.47906519	5.682482849	6.837090842	
MSTRG.10280	MSTRG.10280_jg24856	17.01100375	7.122362679	1.475370859	4.827506682	1.38E-06	3.49E-05	0	0	0	34.93021732	35.98905804	31.14674717	
MSTRG.32835	MSTRG.32835_jg29902	61.50438371	3.85887762	0.800060118	4.82323457	1.41E-06	3.55E-05	0	11.5756703	11.22038075	175.524342	83.34308178	87.36282743	
MSTRG.2222	MSTRG.2222_jg8518	177.4403942	4.070246575	0.843946848	4.82287076	1.42E-06	3.56E-05	0	21.86515501	36.72124608	304.7661461	197.6241257	503.665692	
MSTRG.32547	MSTRG.32547_jg29631	970.3686864	-2.188195023	0.453981711	-4.820006996	1.44E-06	3.60E-05	2743.072475	1124.126205	907.8308059	399.0777328	343.4745189	304.6303809	
MSTRG.33216	MSTRG.33216_jg30257	583.5359316	-2.061416862	0.428768886	-4.807757581	1.53E-06	3.80E-05	1519.569408	725.4086722	580.399695	183.3836409	264.551146	227.9030281	
MSTRG.7298	MSTRG.7298_jg5578	1815.153984	-2.112242229	0.439417875	-4.806910113	1.53E-06	3.81E-05	4674.637814	2311.275504	1859.5231	920.4112263	669.2702022	455.8060561	
MSTRG.16992	MSTRG.16992_jg10370	194.4175272	2.280105438	0.475165811	4.798546914	1.60E-06	3.95E-05	42.80477205	59.1645371	95.88325366	211.3278148	456.4927889	300.8319971	
MSTRG.13528	MSTRG.13528_jg20994	2150.958531	-2.649861724	0.553040278	-4.791444362	1.66E-06	4.07E-05	7448.030336	2065.614056	1618.794931	569.3625422	576.4563157	627.493004	
MSTRG.6457	MSTRG.6457_jg15233	13.71700132	-7.632647794	1.593559472	-4.789684935	1.67E-06	4.10E-05	39.23770771	25.72371178	17.34058843	0	0	0	
MSTRG.28765	MSTRG.28765_jg4927	811.9923561	2.076691032	0.43439467	4.780654953	1.75E-06	4.27E-05	199.7556029	396.1451614	336.6114224	758.8589712	1260.879805	1919.703173	
MSTRG.33694	MSTRG.33694_jg30847	94.8595847	2.638075075	0.551858233	4.780349221	1.75E-06	4.27E-05	33.8871112	28.29608296	17.34058843	228.7929234	88.39417765	172.4466246	
MSTRG.32219	MSTRG.32219_jg29316	2189.711493	-2.115370258	0.442689045	-4.778456307	1.77E-06	4.30E-05	6146.051853	2371.726226	2157.373207	901.1996067	706.5220342	855.396032	
MSTRG.6675	MSTRG.6675_jg4980	158.9532087	2.976532532	0.624893488	4.763263801	1.90E-06	4.59E-05	39.23770771	24.43752619	43.86148838	139.7208693	538.5730967	167.888564	
MSTRG.7868	MSTRG.7868_jg6126	147.9660349	2.027348431	0.425741322	4.761925432	1.92E-06	4.61E-05	51.72243289	50.16123797	72.42245755	201.722005	334.0037141	177.7643619	
MSTRG.32847	MSTRG.32847_jg29912	6272.764435	-2.098929904	0.441932364	-4.749436959	2.04E-06	4.87E-05	17705.12384	7121.609607	5687.713004	2271.337381	2473.7742	2377.028583	
MSTRG.16155	MSTRG.16155_jg2327	3816.232966	-2.275512241	0.479242602	-4.74814266	2.05E-06	4.90E-05	11584.04144	3933.155531	3460.977443	1451.350529	1168.065919	1299.806937	
MSTRG.32088	MSTRG.32088_jg29195	12547.16024	-2.24661846	0.474351545	-4.736188767	2.18E-06	5.17E-05	37529.08389	14027.14003	10624.68053	4959.217603	3960.059159	4182.780242	
MSTRG.13591	MSTRG.13591_jg21049	11667.77432	2.123017811	0.448466915	4.733945228	2.20E-06	5.21E-05	7107.375692	3185.881704	2779.594322	17962.86425	12673.19953	26297.73041	
MSTRG.2038	MSTRG.2038_jg8342	325.5667143	2.198569134	0.464512717	4.733065541	2.21E-06	5.23E-05	80.25894759	106.7534039	161.1654689	305.6394015	513.3176173	786.2654468	
MSTRG.5841	MSTRG.5841_jg14657	281.4747759	-2.865272406	0.605803067	-4.729709307	2.25E-06	5.30E-05	939.9214528	322.8325829	222.3675457	98.67786392	62.50731134	42.54189857	
MSTRG.28264	MSTRG.28264_jg4436	18.49228428	7.24061088	1.531240919	4.728590251	2.26E-06	5.31E-05	0	0	0	53.26858141	18.9416095	38.74351477	
MSTRG.14993	MSTRG.14993_jg22384	19.50256647	7.321476056	1.548819694	4.727132593	2.28E-06	5.34E-05	0	0	0	28.81742929	66.92702022	21.27094929	
MSTRG.11654	MSTRG.11654_jg34050	958.1471234	2.067869082	0.437742101	4.723943793	2.31E-06	5.41E-05	260.3956966	288.105572	556.9388989	1395.462182	1007.693625	2240.286766	
MSTRG.24475	MSTRG.24475_jg35727	40091.82925	-2.455372328	0.520830471	-4.714340781	2.42E-06	5.64E-05	128929.7569	41775.30793	32750.25133	15589.35599	11972.35998	9533.943341	
MSTRG.25713	MSTRG.25713_jg36895	263.3312271	-2.015389205	0.427636076	-4.712860583	2.44E-06	5.68E-05	636.7209842	366.5628929	264.1889649	93.43833132	129.4343316	89.64185771	
MSTRG.22594	MSTRG.22594_jg28733	16578.64833	-3.548974451	0.753098148	-4.71249924	2.45E-06	5.69E-05	67918.68851	16505.61966	7217.764924	4636.113093	2041.274117	1152.429645	
MSTRG.27067	MSTRG.27067_jg17259	68.16206774	-3.663708548	0.777989271	-4.709201895	2.49E-06	5.77E-05	169.435556	118.3290742	91.80311521	2.619766299	21.46715743	5.317737322	
MSTRG.24950	MSTRG.24950_jg36157	165.475566	2.579438067	0.548975924	4.698636054	2.62E-06	6.06E-05	89.17660843	24.43752619	30.6010384	302.1463798	226.667927	319.8239161	
MSTRG.34153	MSTRG.34153_jg31280	204.7309288	3.86257458	0.822151233	4.69813147	2.63E-06	6.07E-05	0	36.01319649	41.82141915	489.8962978	337.792036	322.8626231	
MSTRG.24613	MSTRG.24613_jg35854	17.36989103	7.15438307	1.523725163	4.695323832	2.66E-06	6.14E-05	0	0	0	23.57789669	51.77373262	28.86771689	
MSTRG.15501	MSTRG.15501_jg1701	17.06658404	7.128065836	1.519038853	4.692484211	2.70E-06	6.21E-05	0	0	0	20.95813039	36.62044503	44.82092885	
MSTRG.32151	MSTRG.32151_jg29252	15613.0871	-2.096116126	0.446720401	-4.692232815	2.70E-06	6.21E-05	43462.89542	18689.56279	13769.44725	6628.881991	4770.760045	6356.97513	
MSTRG.34439	MSTRG.34439_jg31556	34.56005868	-2.823551847	0.603770177	-4.676534146	2.92E-06	6.63E-05	78.47541542	50.16123797	53.0417999	8.732554329	6.313869832	10.63547464	
MSTRG.8858	MSTRG.8858_jg7063	1669.200937	2.297484676	0.491784834	4.671727379	2.99E-06	6.77E-05	287.1486791	528.6222771	875.1896983	3616.150748	1478.708315	3229.385908	
MSTRG.18049	MSTRG.18049_jg11373	15.52774297	6.990808163	1.498390769	4.665544068	3.08E-06	6.96E-05	0	0	0	29.69068472	31.56934916	31.90642393	
MSTRG.38150	MSTRG.38150_jg11709	202.3639393	2.058737132	0.441899849	4.658831939	3.18E-06	7.16E-05	76.69188325	91.31917682	67.32228448	193.8627061	481.1168812	303.8707041	
MSTRG.1691	MSTRG.1691_jg8017	1033.950436	-2.287041748	0.491657428	-4.651697745	3.29E-06	7.38E-05	2468.408521	1332.48827	1347.465724	571.1090531	166.6861636	317.5448858	
MSTRG.5087	MSTRG.5087_jg13933	9068.901123	-3.639425801	0.782615026	-4.650339799	3.31E-06	7.42E-05	38108.73185	8728.055407	3534.419935	2450.354745	1022.846913	568.9978934	
MSTRG.17119	MSTRG.17119_jg10486	594.1590467	-2.063701231	0.444394008	-4.643854761	3.42E-06	7.63E-05	1594.477759	648.2375369	634.4615295	283.8080157	210.2518654	193.7175739	
MSTRG.24910	MSTRG.24910_genb_6271	109.1597773	-2.970012163	0.639942849	-4.641058446	3.47E-06	7.73E-05	362.0570302	110.6119607	108.123669	33.18370645	15.1532876	25.82900985	
MSTRG.20702	MSTRG.20702_jg33082.1	1331.640229	2.479568703	0.534581817	4.638333416	3.51E-06	7.80E-05	262.1792288	322.8325829	628.3413219	3107.916086	870.6826498	2797.889508	
MSTRG.31666	MSTRG.31666_jg28790.1	1879.621875	-2.45269958	0.529068895	-4.635879377	3.55E-06	7.89E-05	6158.536578	1880.403331	1497.410812	592.9404389	644.0147229	504.4253688	
MSTRG.21196	MSTRG.21196_genb_36632.2	13.95081818	-7.658253884	1.652845563	-4.633375347	3.60E-06	7.98E-05	44.58830421	11.5756703	27.54093456	0	0	0	
MSTRG.10597	MSTRG.10597_jg2974	26.72261466	6.803737495	1.468753632	4.632320456	3.62E-06	8.00E-05	0	0	1.020034613	22.70464125	49.24818469	87.36282743	
MSTRG.11161	MSTRG.11161_jg3517	39.21686907	-5.255298999	1.134921226	-4.630540763	3.65E-06	8.05E-05	94.52720494	81.02969211	54.06183451	0	5.682482849	0	
MSTRG.3078	MSTRG.3078_jg27149	11.71590025	-7.410814791	1.600854578	-4.629286689	3.67E-06	8.10E-05	24.96945036	21.86515501	23.46079611	0	0	0	
MSTRG.32092	MSTRG.32092_jg29198	2639.533465	-2.428022451	0.524769659	-4.62683467	3.71E-06	8.19E-05	8544.90262	2689.414067	2121.671996	712.5764332	769.6607325	998.9749397	
MSTRG.14941	MSTRG.14941_jg22338.2	56.59597765	4.931026478	1.066869317	4.621959222	3.80E-06	8.34E-05	0	5.144742356	5.100173067	25.32440755	234.8759578	69.13058518	
MSTRG.23320	MSTRG.23320_jg13293	13.07551084	-7.562190697	1.637640474	-4.617735587	3.88E-06	8.50E-05	41.02123988	23.1513406	14.28048459	0	0	0	
MSTRG.9896	MSTRG.9896_jg24487	284.1457893	2.078426366	0.450255882	4.616100418	3.91E-06	8.55E-05	69.55775458	100.3224759	155.0452612	279.4417385	528.4709049	572.0366005	
MSTRG.34334	MSTRG.34334_jg31458	15.98932337	7.031257485	1.523687674	4.61463173	3.94E-06	8.59E-05	0	0	0	41.04300535	21.46715743	33.42577745	
MSTRG.8847	MSTRG.8847_jg7053	66.22651919	2.105589199	0.456438323	4.61308591	3.97E-06	8.65E-05	21.40238602	24.43752619	28.56096918	126.6220378	110.4927221	85.84347391	
MSTRG.23935	MSTRG.23935_jg13874	108.2820722	2.897446527	0.628784903	4.608009053	4.07E-06	8.81E-05	21.40238602	30.86845414	24.48083072	140.5941247	347.2628408	85.08379715	
MSTRG.35902	MSTRG.35902_jg18644	1644.324559	-2.163014675	0.470150077	-4.600689821	4.21E-06	9.05E-05	4799.485066	1783.939412	1482.110293	693.3648137	544.8869665	562.1608026	
MSTRG.17658	MSTRG.17658_jg10995	16.71544544	7.099047754	1.546158984	4.591408663	4.40E-06	9.42E-05	0	0	0	23.57789669	52.40511961	24.30965633	
MSTRG.33379	MSTRG.33379_jg30531	132.1925313	3.745174072	0.815786463	4.590875481	4.41E-06	9.43E-05	0	18.00659825	35.70121147	299.5266135	212.7774133	227.1433513	
MSTRG.19636	MSTRG.19636_jg32081	388.2081868	2.127829208	0.463597554	4.589819746	4.44E-06	9.45E-05	246.1274393	83.60206329	106.0835998	597.3067161	526.576744	769.5525581	
MSTRG.27784	MSTRG.27784_jg3985	62623.38586	-2.152640304	0.469523117	-4.584737631	4.55E-06	9.66E-05	181699.1232	69424.43954	55628.60768	28522.26895	21815.05166	18650.82414	
MSTRG.13641	MSTRG.13641_jg21092	790.9555333	2.242885759	0.489527845	4.581732753	4.61E-06	9.78E-05	117.7131231	261.0956746	446.7751607	1261.854101	978.649824	1679.645317	
MSTRG.24672	MSTRG.24672_jg35911.1	96.78886741	4.069387201	0.888410013	4.580528296	4.64E-06	9.83E-05	0	15.43422707	16.32055381	77.71973353	331.4781662	139.7805239	
MSTRG.5106	MSTRG.5106_jg13952	100.4824061	2.035909918	0.44469958	4.578169189	4.69E-06	9.93E-05	51.72243289	34.7270109	32.64110763	213.9475811	126.2773966	143.5789077	
MSTRG.20361	MSTRG.20361_jg32757	462.2288866	2.368747495	0.517487895	4.577396917	4.71E-06	9.96E-05	51.72243289	164.6317554	231.5478572	604.2927596	808.8067255	912.371789	
MSTRG.7234	MSTRG.7234_jg5517	32236.38132	-2.007080137	0.439085926	-4.571041838	4.85E-06	0.000102343	84671.40617	38212.57385	32002.56596	17699.14111	10588.35971	10244.24111	
